"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
31199,148523499.01387,30972.2116086533,1907,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.00020853408258151
31199,148523499.01387,33366982.8526507,1909,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.224657936785711
31199,148523499.01387,29058.7284456003,1970,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.000195650712772977
31199,148523499.01387,30541.153083086,1972,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.000205631790833542
31199,148523499.01387,25129904.3447519,1981,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.169198170737986
31199,148523499.01387,169713.254200486,1988,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.0011426693777571
31199,148523499.01387,0.0162729062139988,1991,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",1.09564522261081e-10
31199,148523499.01387,67479425.0213798,1994,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.454335007385451
31199,148523499.01387,76367.2289602951,2001,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.000514176069560301
31199,148523499.01387,40430.8754666448,2005,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.000272218711079982
31199,148523499.01387,108083.242720816,2010,FALSE,1,"17199","USA","Hoh-Queets Foothills","USA",TRUE,"17196;17199;17200",TRUE,"",0.000727718128366493
